R412	rolfes, ralphs, rohlfs, rolfs, roelfs, ruliffson, rollefson, roelofs, rulapaugh, rolfson, rolfsen
R413	realbuto
R415	rohlfing
R416	reliford, releford, relford, riliford, relaford
R420	rawls, ryals, ruelas, raleigh, rowles, riles, ralls, royals, ryles, roles, rawles, rolls, reels, rials, rauls, rallis, relic, rueluas, rowls, rollock, ralko, rowels, roulhac, rollag, rolack
R421	railsback
R423	ralston, rolston, raulston, rolstad, roulston, rolseth
R425	rollison, rulison, rollyson, rolison, rolson, relacion, roloson, relkin, rowlison, rallison, raelson
R426	rollheiser
R430	rowlett, royalty, reulet, rowlette, rheault, rowald, rold, ralat, roulette, rowold
R432	reyolds, reyelts
R435	roldan
R436	rohleder
R450	rolon, rolen, rollin, rolan, rolin, rullan, relihan, rulon, ruehlen, rellihan, ralon, ruhlin, rellama, reaollano, raulino
R452	rollins, rawlings, rawlins, rolling, roling, rollings, rawlinson, rollinson, reiling, rawling, roylance, rohling, riling, rolins, rolens, rollinger, rilling, rehling, rollans, ruehling, railing, rulnick, ruhling, rowlins, rowling
R453	rowland, roland, rolland, rowlands, ryland, ruhland, rylander, ruland, rolando, reiland, rieland, rohland, rylands, rylant, reuland, realmuto, rollind, rollend, rehlander
R455	rollman, rohlman, ruhlman, rullman, ruleman
R460	roller, reller, ruller, rouillier, rehler, ruelar, roehler, riller, rillera
R462	raulerson, rollerson, rolark, rylaarsdam
R463	rouillard
R500	ryan, reyna, rainey, ramey, romo, rowan, rooney, raney, roney, romeo, reno, rhyne, rome, rahn, rhone, rhine, remy, ream, ruano, roane, rennie, rone, reneau, renn, roan
R510	rambo, rumph, rempe, rumbo, rump, ramp, rimbey, rumpf, rampey, renova, rainbow, romp, rambeau, rompf, rhump, renouf, rampy, rampa
R512	rumbaugh, rambousek, rombough, rumpca, rombach, rombs, rambus, rumps, rumbach, rimbach
R513	rampton, ranft, rainbott, rampadarat
R514	rainbolt, rumble, rainville, rumfelt, reinbold, rempel, rumbley, rhinebolt, rumple, rembold, rumphol, rumpel, rumbolt, ronfeldt, rimple, rampley, rumfola, ronnfeldt, reinfeld, ramphal, runfola, rumbold, rombult, rinebold, reinbolt
R515	rambin, reynvaan
R516	renfro, rembert, renfroe, renfrow, rambert, romberger, renfrew, romberg, ramberg, rainford, rumberger, rampersad, rainforth, rinebarger, renfer, romprey, rinfret, renburg, remfert, rehnborg, rehnberg, ranford, rumford, rumburd, rombardo
R520	ramos, ramsey, raines, ring, reynoso, rains, ramsay, ramage, runge, reams, rumsey, range, reinke, renshaw, renz, rhymes, reames, ringo, romig, rank, renwick, rines, rhames, remick, reynosa
R521	ramsburg, rengifo, remsberg, rounsaville, ransbottom, romesburg, ransford, ramsfield, ransburg, rancifer, rensberger, ringbloom, rounsville, remsburg, ransberger, ramsbottom, roncskevitz, reinsvold, reinsfelder, ramsby
R522	runquist, remiszewski, raneses, ramkissoon, ringeisen, ringus, ringquist, rangasammy, rehnquist, ransick, rances, ramagos, rynkowski, rimkus, renkes, remkus, runswick, rinkus, ringhouse, reineccius
R523	ramsdell, ransdell, ringwood, ringdahl, ramsden, rongstad, ramsdale, ringstaff, reinstein, ringuette, ronchetti, rienstra, rangitsch, ronchetto, rancatti, ramstad
R524	rangel, ringler, runkle, ronquillo, ringgold, ringle, ringel, runkel, renzelman, remaklus, ringley, renzulli, rumschlag, renschler, rengel, ringwald, rinkel, ringlein, ringelheim, ringold, rheingold, renzullo, ranjel, ramiscal, ramgel
R525	rankin, ransom, rincon, rankins, ranson, renken, ransome, remsen, reinking, rinkenberger, reinsmith, rensing, ruhenkamp, reinken, ringenberg, reinschmidt, reinkemeyer, ramson, romasanta, ringgenberg, rheingans, ringhand, rheinschmidt, rensen, renison
R526	ringer, rancourt, rinker, rencher, ranger, ramsier, renegar, ramaker, ramseyer, ramseur, ringering, renker, renicker, ramcharan, ringrose, rengers, reiniger, rennaker, ramser, ramsaroop, riniker, renaker, rankhorn, rancher, renneker
R530	rand, rondeau, renaud, roundy, riendeau, renda, ryant, rando, romito, round, reynaud, rende, ramnauth, rinaudo, ranta, randa, rowand, randy, runde, rondo, reando, randhawa, ronda, rondy, randt
R531	rentfro, rindfleisch, rentfrow, roundabush
R532	rounds, randazzo, rentas, rentz, rentschler, rients, rundquist, rantz, rands, ramdas, rundstrom, reinitz, reints, reents, randzin, rhondes, remedies, randklev, reimnitz, randgaard
R534	randall, randolph, randle, randell, rundell, randel, randles, rundle, randol, rendell, reindl, rendall, randal, randlett, rendleman, randolf, rindels, rendel, randleman, rundlett, rundall, reindel, rundahl, rindal, rendle
R535	rendon, rondon, ramthun, renton, rantanen, rindone, rendina, rondinelli, randon, rendino, ramadanovic, ramadan
R536	renteria, rountree, roundtree, rainwater, render, reinders, renderos, rinderknecht, rintharamy, randrup, renter, rynders, rinderer, ramotar, rentar, reenders, ramoutar, rainwaters, rowntree, rinderle, remeder, ramaudar
R540	rummel, remaley, remley, rommel, rumley, ranallo, rummell, ranalli, ramella, ramil, remmel, remmele, remily, rinella, renell, reinoehl, rennell, rimel, remaly, reimel, rannalli, remele, ramelli, ramal
R541	rommelfanger, ramelb
R542	runnels, rennels, romelus, runnells, rannels, runels, rannells, ramlakhan, ramales, romulus, ramelize
R543	reynolds, rinaldi, reinhold, ronald, reynold, rinaldo, renolds, reinwald, reynoldson, reinholt, roumeliotis, renault, reinholtz, renollet, raynolds, reynalds, reimold, rinaldis, reinholdt, roemhild, reynaldo, ranildi
R544	ramlall
R545	remlinger, remlin
R546	remillard, rumler, reinmiller, rummler, ranweiler, ramler
R550	roman, romano, runyon, ramon, runyan, romine, runion, rahman, ronan, romain, romaine, ryman, reimann, rohman, reiman, riemann, rehman, romani, ranum, raman, runnion, rieman, rainone, ronin, rehmann
R551	romanov, romanoff
R552	remington, romans, renninger, romanowski, ronning, raminez, running, rominger, romines, runions, romanski, romanik, reininger, riemenschneid, reining, ramming, romanson, romance, reninger, ramones, rahming, romansky, rummans, ruminski, romanoski
R553	raymond, raimondi, raymundo, raimondo, remund, rimando, remondini, reimund, rementer, ramundo, ramento, raimundo, romandia, remondet
R554	romanelli, romaniello, romanello
R555	romanini, reineman
R556	rinehimer, remenaric, rennemeyer, reinheimer
R560	romero, renner, raynor, reimer, ramer, rayner, rimmer, raymer, roemer, reiner, rainer, rymer, romer, reamer, ranieri, runner, riemer, rhymer, riner, rimer, remer, rumery, ramero, rohner, rumore
R561	ramroop, rummerfield
R562	ramirez, rameriz, reimers, ramires, remmers, ramerez, rynearson, reiners, ramariz, rameres, ramrez, ramirec, ramnarase, ramiriz, rameriez, rynerson, riemersma, remerez, roanhorse, rhinerson
R563	rinehart, reinhardt, reinhart, rhinehart, reinert, reinhard, renard, reynard, rhinehardt, rinard, reinard, rehnert, rinehardt, rhynard, renart, rheinhardt, reinart, rineheart, renuart, reinartz, rinnert, renert, rehmert
R564	romriell, rumrill, romrell, ramirel
R565	ramnarine
R566	ramrirez
R600	royer, rohr, rorie, reyer, ryer, roher, reiher, riera, roehr, rahr, rower, rehor, rear, roura, rohwer, roary, reier, rayer, rury, rauer, reuer, reeher, reary, rary, rarey
R610	rurup
R612	rohrbaugh, rohrbach, rohrback, rorabaugh, rohrbacher, rorabacher
R620	roark, rourke, rearick, ruark, rarick, rorick, roehrig, rourk, rork, rehrig, rohrs, rohrich, rohrig, roehrick, reyers, roehrs, roers, roehrich, rorex, roarx, rerko, roerig, roerish, rerucha
R621	rohrscheib
R624	rarogal
R625	ryerson, rierson, reierson
R630	roarty, roorda, ryherd, riherd, rehart
R632	rewerts
R635	reardon, riordan, rardin, rearden, rardon, rairdon, rohrdanz, raridon, rarden
R651	roehrenbeck
R652	roering, rarang, raring
R655	roehrman
R660	rohrer, rehrer, rorer, rorrer, rhorer
S000	shaw, shea, seay, shah, see, shay, su, suh, siu, so, schuh, sheehy, shih, shuey, sowa, shew, shy, seo, skow, say, sao, shue, shoe, sea, soo
S100	sapp, shipp, schwab, savoy, swope, sabo, sipe, shoup, shupe, szabo, savoie, shoop, shipe, schiff, schaub, shope, schaaf, seavey, scaife, shippy, shoaf, skiba, schaff, saba, sabb
S110	spivey, spiva, svob, shubov
S112	spevak, spivak, spivack, spevacek
S113	svoboda, svobodny
S114	skevofilakas
S116	spafford, spofford, spivery
S120	savage, sipes, speck, speaks, spies, shives, swopes, shabazz, sipos, speece, sabbagh, speas, spiess, sobieski, spece, spake, sobus, seabaugh, scavuzzo, schepis, schwebach, space, sauvageau, sepich, spees
S121	sefcovic, sebasovich
S122	spikes, sobczak, sobczyk, spisak, sevcik, spicuzza, speakes, sefcik, savickas, subasic, spacek, shebchuk, siefkes, szczepkowski, spakes, spacagna, sopczak, sefcheck, savakis
S123	speight, sebastian, spector, specht, speights, sebesta, spight, sebastiano, sposato, sebastien, sposito, savastano, shoffstall, shuffstall, shaffstall, savcedo, sabastian, spachtholz, sebastion, schoffstall, savasta, specter, sebestyen, spigutz, spacht
S124	spiegel, speegle, speciale, speziale, spiegelman, spigelmyer, sovocool, spiegler, spickler, savaglio, spigelman, speigel, spiegle, speagle, spegal
S125	sevigny, speakman, spigner, spagnola, spagnoli, spagnolo, spagnuolo, spaziani, spackman, speckman, siefken, swepson, specking, spaziano, spasiano, spagna, sobczynski, sipkema, spagnolia, shapskinsky, subijano, spicknall, specken
S126	spicer, spiker, speicher, spieker, spicher, speaker, speiser, spickard, schaffhauser, siefker, schabacker, spickerman, spessard, spizer, spizzirri, siepker, schepker, swopshire, spycher, spicker, sibgert
S130	swift, speed, spaeth, spady, spada, spade, speth, swoboda, shibata, sabado, sepeda, spath, sobota, sabat, spoto, scaffidi, speedy, spaid, shabot, spieth, spead, sibbett, shoptaw, suoboda, sobotta
S131	spadafora, spadafino, spatafore, spatafora, spadafore
S132	spitzer, spates, spitz, spotts, spatz, sobotka, savidge, sabados, skafidas, scappaticci, savitz, svatek, siptak, spitsberg, sevaaetasi, seftick, savitsky, svetz, spitznogle, spadaccini, shevitz, shaftic, sevedge, sabates, sabataso
S133	spotted, spotwood
S134	spitler, speidel, spidle, spittler, spidell, spidel, sabatelli, spittle, spitale, spettel, softleigh, svetlik, speidell, spadlin, svetlak, sheftall, septelka
S135	sabatini, sabatino, shipton, spadoni, sefton, sabbatini, svedin, spoden, septon, speiden, sephton, saabatmand, svedine
S136	saavedra, spataro, spadaro, savedra, spader, sabater, septer, sabedra, spetter, spotorno, spiter, spadard, shuptrine, schaffter
S140	shipley, sibley, shively, sevilla, spell, sipple, saville, seibel, scoville, sabol, sobel, savell, schaible, savala, sippel, siple, sabella, shepley, sabala, scheffel, shibley, scovil, sobol, seville, sable
S141	sepulveda, schiefelbein, sepulvado, spielberg, schaufelberge, shufflebarger, soplop, schiffelbein, spielvogel, shuffleburg, sepulbeda
S142	spells, sivils, sobolik, spilker, spellacy, sivels, sobolewski, saballos, spoelstra, supplice, shibles, szablewski, sables, spilski, soboleski, scheiblich, savells, szczeblewski, spulick, spilis, spiliakos, sivills, shapleigh, sablock, sabellico
S143	sheffield, spaulding, schofield, spalding, shifflett, scofield, sublett, seabolt, shiflett, saffold, seibold, seefeldt, shufelt, shiflet, seybold, siebold, sublette, shuffield, shifflet, sepulueda, shiplett, spilde, spalter, seefeld, seabold
S145	spellman, spillman, spielman, spillane, splawn, shevlin, spelman, spilman, speelman, sablan, spallone, shovlin, spallina, soibelman, sevillano, splain, spielmann, speilman, spalinger, splonskowski, splinter, splane, spielmaker, schoepflin, spellane
S146	spiller, scheffler, speller, spillers, shuffler, shepler, sheffler, schebler, spieler, schoeffler, shiffler, schiffler, spuler, spolar, spuhler, subler, sipler, schouviller, schaeffler, szaflarski, spueler, shipler
S150	spain, spann, sabin, spina, savino, spano, spahn, spoon, spohn, sapien, spinney, schiavone, saephan, sieben, spino, sevin, span, sabine, speno, saban, shubin, sveum, sebben, savin, savannah
S151	spanbauer, sevenbergen, spanfellner, siebenberg, schwabenbauer, sappenfield, spannbauer, souvannavong
S152	spencer, spence, spangler, spinks, sappington, spengler, sapienza, spink, spenser, sponaugle, szczepanski, sponsler, spanos, spang, sponseller, szczepaniak, spong, spinosa, spangle, spinuzzi, spangenberg, saefong, szopinski, spenst, skibinski
S153	sifuentes, spindler, svendsen, savant, spindel, spendlove, supnet, spontak, svinth, spunt, spindola, spindle, spender, spanton, spinetti, spannuth, sifontes, siebenthal
S154	spinelli, spinella, siebenaler, spinale, sponholz, spaniel, spinola, shevenell, spohnholz, spinello
S155	shipman, schiffman, shoopman, savinon, svenningsen, spaman, spoonamore, shipmen, shifman, sybounheuan, svennungsen, spoonemore, seppanen, schiffmann
S156	spooner, shoffner, schaffner, spinner, shofner, spainhour, shaffner, spomer, spainhower, spanier, spenner, schoeppner, spenard, souvannarith, schuppenhauer, schiffner, scheibner, spinar, spanner, schopmeyer, savinar
S160	shaffer, schaefer, shafer, schafer, shapiro, shaver, schaffer, speer, schaeffer, spear, sparrow, skipper, sperry, soper, suber, shiver, seiber, seaver, spry, sevier, sheffer, shawver, shaeffer, sieber, schiffer
S161	sprayberry, sperber, sprvill, sperbeck, spraberry, spurbeck, sprouffske, spiroff, sperberg, sprafka, sprauve, seferovic
S162	sparks, spears, sprague, sparkman, sprouse, severson, spriggs, spurgeon, shivers, spires, sievers, shavers, spraggins, spiers, seabrook, sobers, savarese, speers, schippers, speirs, seaberg, severs, syverson, sparacino, seevers
S163	shepherd, sheppard, shepard, swafford, seifert, schubert, spradlin, seibert, shephard, siebert, safford, shubert, sibert, spratt, spradling, shepardson, sheperd, shuford, seybert, swofford, siefert, spradley, sifford, sievert, skipworth
S164	spurlock, spruill, sperling, sproul, spurling, spurlin, sparling, sproles, spruell, sprowl, sproull, sproule, siverly, sparlin, sporleder, sperlich, siverling, scheperle, spierling, sperle, seiberling, sperl, sibrel, spruel, sporle
S165	springer, spearman, spring, sprinkle, springs, severance, springfield, sebring, seaborn, severin, sprenger, severns, severino, sprankle, sparano, sibrian, sabourin, sprung, springston, shafran, sprunger, spreen, safran, szafranski, supernaw
S166	spurrier, sporer, speyrer, spirer, spoerer, sperier
S200	sosa, shook, suggs, souza, skaggs, sousa, sisk, sage, sisco, sacco, shouse, saiz, soucy, shockey, schick, saez, shuck, sass, schock, shows, schuck, shick, sawicki, suazo, sack
S210	segovia, soukup, sosebee, saxby, sosbee, soesbe, sosby, susoev, sukup, succop, sheasby, segobia, sugabo, sosbe, sisofo
S211	scozzafava
S212	sigafus, szwejbka, sacavage, sukovich, sigafoos, sajovic, sickafoose
S213	sukovaty, sisavath, sakovitch
S214	sasseville, saxfield
S215	segoviano, seegobin, soukkhavong, sespinosa
S216	siegfried, shackford, saxbury, seigfried, sasportas, sukeforth, siegfreid, seekford
S220	sykes, sikes, sachs, suzuki, sasaki, szewczyk, sagucio, sachse, sieczkowski, sysak, sakowski, saggese, sachez, szewczak, sauchez, skeesick, sawchuk, sakash, shewchuk, sussex, susich, sugiki, suchecki, skokowski, sissac
S221	shakespeare, shakespear
S222	sakasegawa, sakaguchi, schachsieck
S223	swicegood, seaquist, sjoquist, sagastume, sagastegui, sakiestewa
S225	sawczyszyn, sakakeeny
S226	sagaser
S230	saucedo, sauceda, sackett, schacht, sisto, sauseda, sakata, shackett, sacchetti, suggitt, sakoda, sisti, shishido, sausedo, swist, souchet, swiggett, sicotte, shusta, sojda, siket, schkade, swaisgood, suggett, sichta
S232	swistak, szostak, sajdak, shostak, sixtos, swestka, syzdek, syktich, sokotowski, sistek, sestoso, schegetz
S233	sustaita, skogstad, saysithideth, schusted
S234	sagedahl, sachtleben, scicutella
S235	sexton, saxton, shasteen, scicchitano, sugden, schwichtenber, sheston, schechtman, sichting, section, soechting, sciacchitano, schickedanz
S236	schuster, shuster, sistrunk, schechter, sester, schecter, schachter, sostre, sjostrom, sastre, schusterman, sjostrand, sekuterski, seastrand, schacter, shastri, sewester, schustrich, szesterniak, sustar, sustaire, shusterman, schwister, schachterle
S240	siegel, shockley, segal, sokol, sigala, seagle, siegle, sigel, seigel, sockwell, siegal, segalla, shukla, szekely, segall, schakel, sissel, sehgal, schwegel, schickel, sagel, sagal, sicola, sickle, sesley
S241	shackelford, shackleford, sizelove, sokoloff, saglibene, sachleben
S242	sickles, sokolowski, sickels, sokoloski, sekulski, sokolsky, sheckles, shikles, sugalski, skoczylas, sockalosky, skocilich, sokolik, sokolski, sokolowich, shekels
S243	shackelton, shackleton, seesholtz, shacklett, seckletstewa, scagliotti
S245	siciliano, scaglione, skoglund, siglin, saglimben, sicilian, saglimbeni, swisshelm, scigliano
S246	sigler, sickler, sisler, shisler, seigler, sheckler, schisler, schuessler, sessler, schissler, siegler, segler, sechler, schussler, sixkiller, sesler, seckler, schessler, sakelaris, sichler, schickler, siglar, seisler, segelhorst
S250	sisson, saxon, session, seguin, sison, scoggin, scogin, sasson, sassano, suchan, scism, sexson, sagun, saccone, sissom, sahagun, seehusen, skogen, sessum, sasseen, skokan, scoggan, sassone, sagon, sosna
S251	sisomphou, seekamp
S252	sessions, scoggins, sessoms, shaughnessy, sessums, siguenza, sosnowski, seekins, sosinski, sikkink, siggins, seckinger, susong, sickinger, shockency, suchanek, soshnik, signs, signaigo, szczesniak, sossong, sosinsky, seckington, sakamaki, suszynski
S253	schexnayder, sakamoto, segundo, sasnett, sugimoto, siskind, secondo, secunda, sikander, sickendick, sicheneder, shigemitsu, shigematsu, sakumoto, sixsmith, secundo, second, sagendorf
S254	seegmiller, susmilch
S255	sigmon, sussman, sigman, sigmund, seckman, siegmund, sassman, sassaman, saxman, sackman, susman, schuchman, sauceman, sacayanan, sossamon, suganuma, sickman, schuckman, sossaman, sigmond, suihkonen, sissman, schuchmann, susanin, sakkinen
S256	sizemore, sisneros, signorelli, sisemore, signor, signorile, swackhammer, segner, signore, swickheimer, sisneroz, signorino, sickmeir
S260	segura, sager, swisher, saucier, sasser, seger, sikora, swiger, seeger, segarra, sequeira, sizer, secor, seager, schweiger, schweizer, sykora, schacher, schwager, sugrue, sugar, saeger, sagar, swager, schauwecker
S261	seagraves, segraves, sagraves, shuecraft, seagroves, seagrave, shawcroft, segroves, skagerberg, segrave
S262	sechrist, sikorski, segars, sagers, segrest, secrest, siegrist, siggers, segers, secrist, siqueiros, sechrest, seegers, seegars, sigrist, sucharski, segerson, schuckers, sugerak, sigers, secrease, seacrist, sucharzewski, sigars, shugars
S263	swigart, sicard, swigert, schweigert, shugart, sweigart, secord, sackrider, swagerty, swygert, seigworth, sweigert, swickard, siegwarth, schuchardt, schuchard, sagredo, seacord, sweigard, swaggerty, siegert, schweikert, seegert, saccardi, sigurdson
S264	shkreli, sicurella, sacarello
S265	sjogren, sugarman, sojourner, seagren, sookram, sugerman, shogren, seecharran, sukhram, sacramento, seecharan, sagehorn, sacramed, seggerman, segerman
S266	schacherer, sagrera
S300	scott, soto, sweet, south, stowe, sweat, shade, schott, sato, shutt, sweatt, swett, saad, shedd, schutt, schade, saito, seda, shute, seth, scheid, said, schutte, szeto, shead
S310	stepp, steib, staub, staab, steffey, stapp, stiff, staff, stipe, steve, steppe, saathoff, steffy, stubbe, stueve, stief, sedivy, staib, stoop, stupp, stobbe, stopp, steffee, stobb, stipp
S311	stepovich
S312	stubbs, stoops, steeves, steffes, steveson, steves, stops, stupka, stobaugh, stevick, stupak, sudbeck, stepps, stopka, stivason, stipes, stephson, stofko, stobbs, staves, staubs, stubson, stoppkotte, stofsky, stipek
S313	stpeter, steptoe, sidebottom, stifter, stepter, stpeters, stipetich, stubits, steptore
S314	stapleton, staples, stovall, stubblefield, stiffler, stoffel, stabler, stiefel, stapler, stabile, staple, stufflebeam, stoval, stfleur, stablein, stauble, steffler, stapel, stapley, stpaul, stepler, steeples, stuffle, staebler, stiebel
S315	stevens, stephens, stevenson, stephenson, steffen, stephen, stebbins, steven, stephan, sutphin, steffens, stefanski, stepney, steffan, stefan, steffensmeier, stefanik, steffensen, stefano, stefaniak, steffenson, stefani, stephans, stephanie, sutfin
S316	stafford, stover, stpierre, stauffer, stouffer, steverson, stivers, stiver, stever, stuber, stober, stauber, stiverson, stavros, sedberry, swedberg, sadberry, stfort, stoffer, sudbury, stueber, stieber, steever, stupar, stopher
S320	stacy, sheets, seitz, stuckey, stacey, stack, stock, staggs, sides, stocks, sites, schutz, schatz, sadowski, shattuck, southwick, stagg, steck, stuck, scates, schuetz, scheetz, stice, stage, sheetz
S321	stackpole, stockbridge, stooksbury, stockfisch, stsauveur, schatzberg, stoskopf, stockhoff, stockburger, stickfort, stockebrand, stickford
S322	stokes, stackhouse, sedgwick, stukes, stjacques, sitzes, stasiak, stachowiak, szatkowski, stachowski, stachowicz, swiatkowski, stockhausen, stasik, staszak, stjuste, stasiuk, stakes, stachecki, shotkoski, settecase, sutkus, stukowski, stechuchak, staschke
S323	stockton, stockdale, stockstill, stoughton, stogsdill, stuckett, stichter, stockdill, southcott, stastny, southgate, steketee, stockett, sticht, stogden
S324	stclair, stegall, stockwell, stickler, stickley, satchell, stickles, stigall, stickel, stokely, sutcliffe, swatzell, stokley, stickland, stickle, stecklein, stejskal, steckler, steckel, steakley, stgelais, stclaire, sitsler, stockley, setzler
S325	stjohn, stockman, stickney, stagner, stogner, stjean, stocking, stegner, stegman, stjames, sytsma, sitzman, steichen, stegeman, steckman, stagnaro, seitzinger, stuckman, schutzenhofer, stegemann, stokan, stockner, stockinger, stakem, stagnitta
S326	switzer, schweitzer, stoker, stocker, setzer, steger, stgermain, stcyr, sweitzer, steiger, setser, stgeorge, staggers, stecker, shatzer, stucker, stockard, stiger, steigerwald, staiger, sweetser, stager, satcher, stoecker, stacker
S330	stout, steed, stitt, stott, stith, sudduth, stoudt, stead, southwood, staudt, suddeth, stoute, sidoti, studt, suddith, study, shadid, steady, stady, stidd, sedita, sweetwood, suddoth, seidita, stoutt
S331	studebaker, studivant, stuteville, stathopoulos, studyvin, studyvance, studdiford
S332	stutzman, stites, stotts, staats, stetson, stutz, states, stutts, stutes, steitz, stutsman, studstill, stetz, stotz, stodghill, statz, stutesman, stoots, stitzer, stoetzel, stitzel, studzinski, stautz, stotsky, stodgell
S333	stutheit
S334	stadler, statler, stetler, stotler, studley, stutler, stodola, stoodley, steedley, stottlemyer, steidl, stadtler, stadelman, stadel, stitely, stettler, stiteler, steidel, studler, steidley, stadtlander, stodolski, studwell, stotelmyer, sedotal
S335	staton, staten, stidham, steadman, stedman, stayton, steadham, statham, statton, student, stoudemire, stoutner, statum, staudinger, studeny, stoutamire, stettner, stoudamire, stadtmiller, stoudmire, stadheim, stodden, stidam, steedman, stadden
S336	stoddard, studer, studdard, stoddart, steider, stater, studier, stothart, stader, stouder, stauder, stothard, stodder, stedronsky, stayter, statires, stadther
S340	steele, staley, stahl, still, sotelo, stull, stoll, settle, seidel, steel, stowell, sedillo, stella, suttle, shotwell, stelly, shatley, southall, seidl, stell, shadle, stolle, stall, sidwell, stehle
S341	stalvey, setliff, stolp, sutliff, stolfi, stillabower, stolberg, stahlberg, stolpe, stilphen, stelb, stalford, sutulovich, stallbaumer, stolebarger, stellpflug, stellfox, stalberger, sattlefield
S342	stiles, styles, settles, suttles, stlouis, stalker, stills, stolz, stilson, stallcup, stelzer, stalcup, sedlak, sedlacek, stillson, stillwagon, sedlock, stalzer, shattles, stalls, switalski, stehlik, shedlock, stahlecker, stallsworth
S343	stiltner, stoltzfus, stoltz, stultz, stults, stalter, stalder, stolte, stoltenberg, stilts, stelter, steltenpohl, stellato, stahlhut, stoltenburg, stelluti, seidlitz, stolt, stoldt, stohlton, stoltzman, stolts, stelting, stoeltzing, stiltz
S344	stillwell, stilwell
S345	stallings, stillman, steelman, stalnaker, stollings, stahlman, stillings, stalling, stallman, stelling, stellmacher, stallone, sweetland, swedlund, sidelinger, stelman, stelmack, sotolongo, seidling, scotland, stahlnecker, staelens, stillions, stellman, steiling
S346	sadler, stallworth, saddler, stallard, sattler, sthilaire, shetler, stlaurent, shuttleworth, stiller, stoller, steller, staller, sudler, scheidler, stellhorn, stlawrence, sidler, stahler, sitler, stohler, shidler, seidler, schaedler, shideler
S350	stone, sutton, stein, steen, stine, seaton, stamm, stamey, sitton, sidney, sweeten, seddon, stoney, stem, stam, seiden, soden, suydam, stemm, scouten, setton, stano, sweeton, scotton, sjodin
S351	stanford, stamper, stanfield, stump, steinberg, stamps, stumpf, stanfill, stamp, stambaugh, steinbach, stimpson, stanhope, stenberg, stonebraker, stemple, stampley, stanback, steinbeck, stoneburner, steinfeldt, stainbrook, stumbaugh, steinhoff, steinberger
S352	stinson, stonge, stansberry, stansbury, stancil, steinke, stanger, stenson, stines, stenger, stanek, stoneking, stange, stimson, stansfield, stansell, stennis, stanko, stankiewicz, stonecipher, stansel, stang, sweeting, stingley, stangl
S353	stanton, stinnett, steinmetz, standley, standridge, standifer, standard, standish, stennett, stender, stanwood, stander, standerfer, stinnette, standiford, standen, stinton, standre, standefer, standafer, staunton, standing, southmayd, stimits, stentzel
S354	stanley, steimle, stimmel, steinle, stanaland, stemler, stanly, stinehelfer, stimmell, stonelake, steinmuller, stanely, steinlicht, stonewall, steinmiller, steenland, stammel, stimler, stemmler, stammler
S355	steinman, sweatman, seidman, stoneman, sweetman, stamant, stamand, stemen, steinmann, stoneham, stonum, steininger, sidman, stiman, sodeman, swetnam, sothman, stowman, stenman, sedman, stinemetz, steman, shidemantle, sweatmon, swatman
S356	steiner, stoner, skidmore, sydnor, sotomayor, stannard, stiner, stmartin, steinhauer, sautner, stonerock, stmarie, steinert, sidener, steinhart, steinhardt, stanard, stmary, seidner, steimer, stayner, stamour, stonier, steinmeyer, steinauer
S360	starr, story, storey, sutter, scudder, stroh, suiter, sowder, suter, stier, sather, straw, sauter, souder, souther, swider, stair, storie, steere, stoehr, seiter, satter, sutera, styer, stahr
S361	satterfield, stroup, straub, strobel, stribling, struble, stripling, starbuck, stroupe, soderberg, strope, sutterfield, strawbridge, strub, stroble, striplin, saterfiel, straube, strobl, starbird, streiff, seedorf, stroop, sterba, strube
S362	strickland, stark, starks, starkey, strauss, sturgill, sturgeon, sturgis, stowers, stricklin, straight, strickler, struck, strawser, strouse, stricker, strasser, straka, sturges, strachan, starcher, souders, strauch, starke, straus
S363	stewart, stuart, steward, stroud, street, stratton, streeter, strother, southard, sturdivant, strader, strait, satterwhite, southworth, strode, sturtevant, streit, sterrett, streets, starrett, struthers, strout, sturdevant, streater, stradley
S364	sterling, sutherland, starling, southerland, straley, satterlee, stirling, strohl, soderlund, strelow, strahl, sutherlin, storlie, stierwalt, satterly, strahle, stirewalt, strole, soderholm, strehl, strehlow, sterlin, soderling, strehle, stierle
S365	strong, stringer, stern, starnes, strange, stearns, strain, strand, southern, strunk, sturm, storm, strom, strawn, storms, sterner, stroman, stromberg, stringfellow, sternberg, strahan, stringham, stringfield, strang, styron
S366	storer, strayer, strayhorn, storrer, schwaderer, steurer, strawhorn, stroer, stohrer, scheiderer
S400	sewell, shell, schell, shelley, seal, sowell, shull, sell, seeley, salley, sallee, scully, scholl, shelly, soule, seale, saul, soileau, seely, shealy, sealy, slay, sale, scheel, sala
S410	silva, self, selby, shelby, silvia, silvey, sylvia, scalf, selph, slape, salvo, saliba, sylva, sliva, selvey, salvia, sloop, salva, silvio, selvy, schwalb, sylve, schwalbe, schlup, shelvey
S412	sylvester, silvas, silvestri, silvis, silvestre, silvester, salvaggio, sylvestre, selvage, slabaugh, slovak, slaybaugh, schlabach, salvas, slaubaugh, sylvest, slavik, sylvis, slavick, seelbach, slovacek, selvig, salviejo, silvestro, silfies
S413	salvador, salvatore, selvidge, salvato, salvetti, salvatierra, salvadore, salvitti, salvietti, salvatori, salahubdin, salvati, salvadge, slobodnik, slaboda, salvature
S414	schoolfield, scholfield, skolfield, schlaefli, salfelder
